DATE,1. open,2. high,3. low,4. close,close,returns,volatility
2010-08-20,1.28150,1.28330,1.26610,1.27050,1.2705,-0.00866104868913864,0.0051211005682152986
2010-08-23,1.27040,1.27300,1.26440,1.26490,1.2649,-0.0044077134986226785,0.005232465987505006
2010-08-24,1.26480,1.27190,1.25840,1.26300,1.263,-0.0015020950272749412,0.004945896285377994
2010-08-25,1.26300,1.27260,1.26040,1.26620,1.2662,0.0025336500395882755,0.0043554418188253
2010-08-26,1.26640,1.27640,1.26470,1.27160,1.2716,0.004264729110724952,0.0042936733268760414
2010-08-27,1.27140,1.27790,1.26740,1.27610,1.2761,0.0035388486945580055,0.004736477994738902
2010-08-30,1.27640,1.27690,1.26540,1.26630,1.2663,-0.0076796489303346815,0.005362377821923832
2010-08-31,1.26620,1.27430,1.26220,1.26880,1.2688,0.0019742557055988375,0.004499191617713938
2010-09-01,1.26880,1.28550,1.26600,1.28030,1.2803,0.009063682219419888,0.00521491660978513
2010-09-02,1.28030,1.28480,1.27740,1.28250,1.2825,0.001718347262360309,0.005019420010642689
2010-09-03,1.28240,1.28990,1.28060,1.28950,1.2895,0.005458089668616051,0.00517104021310467
2010-09-06,1.28930,1.29190,1.28640,1.28740,1.2874,-0.0016285381930980503,0.005335705418303797
2010-09-07,1.28740,1.28760,1.26740,1.26830,1.2683,-0.014836103775050624,0.008118981727801244
2010-09-08,1.26820,1.27630,1.26570,1.27230,1.2723,0.003153827958684907,0.007616486906456579
2010-09-09,1.27190,1.27660,1.26600,1.26980,1.2698,-0.001964945374518523,0.007652131433221184
2010-09-10,1.26970,1.27470,1.26410,1.26710,1.2671,-0.0021263191053710884,0.006568824960544759
2010-09-13,1.27060,1.28920,1.27010,1.28780,1.2878,0.0163365164548972,0.009442873593411968
2010-09-14,1.28760,1.30330,1.28270,1.29860,1.2986,0.00838639540301278,0.009752333157262845
2010-09-15,1.29870,1.30400,1.29520,1.30090,1.3009,0.0017711381487754974,0.009681345480403286
2010-09-16,1.30120,1.31170,1.29720,1.30740,1.3074,0.004996540856330167,0.006458691298976795
2010-09-17,1.30740,1.31590,1.30180,1.30550,1.3055,-0.0014532660241699524,0.006826893196173282
2010-09-20,1.30500,1.31210,1.30260,1.30620,1.3062,0.0005361930294904838,0.006540009008791984
2010-09-21,1.30630,1.32860,1.30530,1.32490,1.3249,0.014316337467462859,0.0068896232416082405
2010-09-22,1.32500,1.34400,1.32450,1.33990,1.3399,0.01132160917805125,0.005871191235774665
2010-09-23,1.34000,1.34130,1.33030,1.33140,1.3314,-0.006343756996790906,0.00722909027891577
2010-09-24,1.33130,1.34950,1.32840,1.34850,1.3485,0.012843623253717906,0.007940599055809421
2010-09-27,1.34790,1.35060,1.34220,1.34400,1.344,-0.0033370411568408587,0.008571289969763632
2010-09-28,1.34400,1.35960,1.33780,1.35840,1.3584,0.010714285714285676,0.008518607136878532
2010-09-29,1.35830,1.36460,1.35630,1.36210,1.3621,0.00272379269729095,0.008334813744051131
2010-09-30,1.36220,1.36830,1.35580,1.36270,1.3627,0.00044049629248954503,0.007659446175121942
2010-10-01,1.36290,1.37920,1.36150,1.37920,1.3792,0.012108314375871343,0.007788575883123188
2010-10-04,1.37880,1.37900,1.36630,1.36730,1.3673,-0.008628190255220436,0.008331208992416631
2010-10-05,1.36730,1.38590,1.36350,1.38360,1.3836,0.011921304761208118,0.008170792610975482
2010-10-06,1.38340,1.39480,1.37970,1.39250,1.3925,0.00643249494073439,0.007580269753315244
2010-10-07,1.39230,1.40290,1.38540,1.39200,1.392,-0.000359066427289223,0.007366214135757709
2010-10-08,1.39150,1.39840,1.38320,1.39400,1.394,0.001436781609195359,0.007405353636038037
2010-10-11,1.40010,1.40070,1.38630,1.38830,1.3883,-0.0040889526542322585,0.007883007951409176
2010-10-12,1.38820,1.39360,1.37720,1.39150,1.3915,0.0023049773103795967,0.0067149665225523575
2010-10-13,1.39140,1.40010,1.39080,1.39590,1.3959,0.003162055335968361,0.005096666691852184
2010-10-14,1.39600,1.41220,1.39510,1.40810,1.4081,0.008739881080306544,0.004234651262659652
2010-10-15,1.40780,1.41570,1.39360,1.39770,1.3977,-0.007385839073929423,0.005213554562209391
2010-10-18,1.39720,1.39990,1.38270,1.39490,1.3949,-0.002003291121127515,0.0052974006597313284
2010-10-19,1.39460,1.40050,1.37110,1.37390,1.3739,-0.015054842641049615,0.007792190750019187
2010-10-20,1.37410,1.39910,1.36960,1.39560,1.3956,0.01579445374481403,0.010181370201659923
2010-10-21,1.39560,1.40500,1.38700,1.39230,1.3923,-0.002364574376612083,0.010218770050857603
2010-10-22,1.39250,1.39710,1.38570,1.39540,1.3954,0.0022265316382963363,0.010178496138292822
2010-10-25,1.39510,1.40800,1.39310,1.39540,1.3954,0.0,0.009435693749223291
2010-10-26,1.39540,1.39820,1.38210,1.38580,1.3858,-0.00687974774258282,0.00938268155743826
2010-10-27,1.38600,1.38790,1.37320,1.37730,1.3773,-0.006133641218068919,0.009570846199348332
2010-10-28,1.37710,1.39450,1.37650,1.39300,1.393,0.01139911420895956,0.008628797848884408
2010-10-29,1.39260,1.39520,1.38040,1.39440,1.3944,0.0010050251256281673,0.006142356238745433
2010-11-01,1.39630,1.40110,1.38610,1.38950,1.3895,-0.003514056224899642,0.006227552134174365
2010-11-02,1.38950,1.40580,1.38790,1.40300,1.403,0.009715725080964521,0.007282151580731812
2010-11-03,1.40310,1.41830,1.39880,1.41290,1.4129,0.007056307911617932,0.0076330639685665185
2010-11-04,1.41310,1.42820,1.40990,1.42160,1.4216,0.006157548304904781,0.006692895609626539
2010-11-05,1.42150,1.42490,1.40210,1.40300,1.403,-0.013083849184017948,0.008625934964202006
2010-11-08,1.40550,1.40850,1.38850,1.39200,1.392,-0.007840342124020072,0.008446722251147459
2010-11-09,1.39200,1.39730,1.37490,1.37710,1.3771,-0.010704022988505701,0.009312875124858844
2010-11-10,1.37710,1.38250,1.36690,1.37820,1.3782,0.0007987800450222071,0.009318968520578737
2010-11-11,1.37810,1.38210,1.36340,1.36660,1.3666,-0.008416775504280993,0.008262458325320955
2010-11-12,1.36640,1.37760,1.35700,1.36900,1.369,0.001756183228450059,0.007296889854122359
2010-11-15,1.37040,1.37510,1.35610,1.35840,1.3584,-0.007742878013148213,0.005619352434305042
2010-11-16,1.35860,1.36560,1.34450,1.34890,1.3489,-0.006993521790341628,0.004840722804172266
2010-11-17,1.34890,1.35660,1.34580,1.35280,1.3528,0.002891244717918351,0.005642830218153845
2010-11-18,1.35280,1.36680,1.35220,1.36400,1.364,0.00827912477823789,0.006424319731348182
2010-11-19,1.36400,1.37310,1.36060,1.36680,1.3668,0.002052785923753575,0.0065110216100106606
2010-11-22,1.37150,1.37860,1.35750,1.36270,1.3627,-0.0029997073456248247,0.005787563995553985
2010-11-23,1.36270,1.36330,1.33570,1.33650,1.3365,-0.019226535554414004,0.009019677720249612
2010-11-24,1.33670,1.34210,1.32820,1.33320,1.3332,-0.0024691358024692134,0.008813522398136573
2010-11-25,1.33350,1.33880,1.32840,1.33590,1.3359,0.0020252025202520674,0.008729487062809809
2010-11-26,1.33580,1.33620,1.31980,1.32400,1.324,-0.008907852384160475,0.008911400012235478
2010-11-29,1.32810,1.33020,1.30600,1.31320,1.3132,-0.00815709969788525,0.0074845034925042995
2010-11-30,1.31250,1.31500,1.29660,1.29840,1.2984,-0.011270179713676498,0.006953563515482155
2010-12-01,1.30010,1.31810,1.29680,1.31360,1.3136,0.011706715958102354,0.010013159207911586
2010-12-02,1.31390,1.32500,1.30560,1.32090,1.3209,0.005557247259439624,0.008486173290721382
2010-12-03,1.32080,1.34380,1.31910,1.34140,1.3414,0.01551972140207436,0.010644336373725522
2010-12-06,1.33840,1.34220,1.32440,1.33050,1.3305,-0.008125838676010022,0.011148949776245106
2010-12-07,1.33060,1.34000,1.32530,1.32600,1.326,-0.0033821871476887866,0.01064054780888558
2010-12-08,1.32610,1.32800,1.31770,1.32590,1.3259,-7.541478129713397e-05,0.009993301369461693
2010-12-09,1.32610,1.33230,1.31620,1.32370,1.3237,-0.0016592503205369313,0.0085094959608989
2010-12-10,1.32370,1.32830,1.31760,1.32220,1.3222,-0.0011331872780842023,0.007603082283445272
2010-12-13,1.31980,1.34330,1.31780,1.33890,1.3389,0.012630464377552553,0.008706293052302774
2010-12-14,1.33880,1.34970,1.33610,1.33760,1.3376,-0.0009709462992009144,0.006336779362657439
2010-12-15,1.33750,1.33820,1.32050,1.32110,1.3211,-0.012335526315789491,0.007317397102277269
2010-12-16,1.32130,1.32660,1.31780,1.32410,1.3241,0.002270834910302,0.007321255205628061
2010-12-17,1.32410,1.33590,1.31300,1.31870,1.3187,-0.0040782418246356755,0.007466437956987913
2010-12-20,1.31850,1.31870,1.30920,1.31280,1.3128,-0.004474103283536812,0.007597978655717565
2010-12-21,1.31280,1.32020,1.30720,1.31000,1.31,-0.0021328458257159344,0.00760687184208669
2010-12-22,1.31010,1.31810,1.30750,1.30980,1.3098,-0.00015267175572519776,0.004675051357309701
2010-12-23,1.30980,1.31530,1.30500,1.31130,1.3113,0.0011452130096196722,0.004900523158923388
2010-12-24,1.31130,1.31480,1.30860,1.31210,1.3121,0.000610081598413803,0.002627859404823206
2010-12-27,1.31140,1.31700,1.30700,1.31630,1.3163,0.003200975535401218,0.0028346098345774983
2010-12-28,1.31640,1.32760,1.30900,1.31140,1.3114,-0.00372255564840851,0.0027693285299987542
2010-12-29,1.31140,1.32390,1.30800,1.32240,1.3224,0.008387982308982966,0.003937627476663491
2010-12-30,1.32240,1.33150,1.32110,1.32870,1.3287,0.0047640653357532425,0.0038713720351286297
2010-12-31,1.32880,1.34240,1.32820,1.33850,1.3385,0.007375630315345827,0.004195050535265986
2011-01-03,1.32850,1.33950,1.32470,1.33600,1.336,-0.0018677624206200338,0.004568080465183685
2011-01-04,1.33590,1.34340,1.32900,1.33070,1.3307,-0.003967065868263564,0.005197676285063062
2011-01-05,1.33070,1.33250,1.31230,1.31490,1.3149,-0.01187345006387619,0.007318929180141831
2011-01-06,1.31500,1.31700,1.29950,1.30020,1.3002,-0.011179557380789351,0.00839302637682371
2011-01-07,1.30010,1.30210,1.28990,1.29050,1.2905,-0.007460390709121745,0.0074634586089825355
2011-01-10,1.28770,1.29640,1.28700,1.29490,1.2949,0.0034095311894615232,0.007228610104934818
2011-01-11,1.29490,1.29930,1.29030,1.29730,1.2973,0.0018534249749015963,0.006025819173573651
2011-01-12,1.29710,1.31450,1.29590,1.31340,1.3134,0.012410390811685712,0.008813626560588159
2011-01-13,1.31320,1.33830,1.30850,1.33630,1.3363,0.017435663164306447,0.011486817760225159
2011-01-14,1.33630,1.34570,1.33130,1.33860,1.3386,0.001721170395869276,0.010078139503334473
2011-01-17,1.33830,1.33840,1.32420,1.32930,1.3293,-0.0069475571492604304,0.009202773900684372
2011-01-18,1.32930,1.34660,1.32500,1.33860,1.3386,0.006996163394267674,0.007947383076879946
2011-01-19,1.33860,1.35390,1.33650,1.34730,1.3473,0.006499327655759668,0.007912662355701917
2011-01-20,1.34460,1.35230,1.33940,1.34710,1.3471,-0.0001484450382245317,0.008109009934367454
2011-01-21,1.34680,1.36250,1.34460,1.36190,1.3619,0.010986563729493026,0.007920212286314711
2011-01-24,1.36400,1.36860,1.35370,1.36380,1.3638,0.0013951097731108586,0.005845826310326821
2011-01-25,1.36370,1.37040,1.35700,1.36810,1.3681,0.0031529549787361333,0.005821523709218764
2011-01-26,1.36820,1.37220,1.36390,1.37120,1.3712,0.002265916234193366,0.0038802911227257928
2011-01-27,1.37120,1.37580,1.36350,1.37320,1.3732,0.0014585764294048342,0.0038388608256009252
2011-01-28,1.37330,1.37460,1.35810,1.36090,1.3609,-0.008957180308767798,0.005850631532767542
2011-01-31,1.35860,1.37390,1.35680,1.36920,1.3692,0.0060989051363067315,0.006039519327659071
2011-02-01,1.36910,1.38420,1.36860,1.38290,1.3829,0.010005842827928824,0.005812705672757241
2011-02-02,1.38280,1.38610,1.37650,1.38080,1.3808,-0.0015185479788849543,0.005982042797286558
2011-02-03,1.38070,1.38250,1.36070,1.36300,1.363,-0.012891077636152937,0.008077794035914328
2011-02-04,1.36320,1.36730,1.35400,1.35820,1.3582,-0.003521643433602284,0.008042981793855443
2011-02-07,1.35620,1.36260,1.35060,1.35830,1.3583,7.362685907819078e-05,0.007979675740496914
2011-02-08,1.35820,1.36880,1.35700,1.36240,1.3624,0.003018478981079209,0.007383418347031608
2011-02-09,1.36250,1.37440,1.36080,1.37330,1.3733,0.008000587199060494,0.007667003791475489
2011-02-10,1.37310,1.37360,1.35750,1.35990,1.3599,-0.009757518386368513,0.007186513377855985
2011-02-11,1.35990,1.36210,1.34950,1.35470,1.3547,-0.0038238105743070294,0.007193761779614039
2011-02-14,1.35060,1.35580,1.34260,1.34850,1.3485,-0.004576659038901587,0.005777724604993317
2011-02-15,1.34880,1.35510,1.34590,1.34850,1.3485,0.0,0.005726711289326783
2011-02-16,1.34840,1.35880,1.34600,1.35690,1.3569,0.0062291434927697065,0.006358473316467982
2011-02-17,1.35680,1.36190,1.35330,1.36070,1.3607,0.002800501142309786,0.006340994146442029
2011-02-18,1.36080,1.37150,1.35430,1.36930,1.3693,0.006320276328360297,0.006003345811151942
2011-02-21,1.36990,1.37160,1.36440,1.36740,1.3674,-0.0013875702913898058,0.004465877992722022
2011-02-22,1.36770,1.37040,1.35230,1.36510,1.3651,-0.0016820242796548035,0.004159591787235888
2011-02-23,1.36490,1.37900,1.36440,1.37440,1.3744,0.006812687715185728,0.0037789019749867596
2011-02-24,1.37460,1.38210,1.37020,1.37990,1.3799,0.0040017462165307105,0.0035957555947792367
2011-02-25,1.37980,1.38380,1.37200,1.37480,1.3748,-0.003695919994202379,0.004160378473472565
2011-02-28,1.37540,1.38560,1.37090,1.38040,1.3804,0.004073319755600879,0.00423439997524721
2011-03-01,1.38220,1.38540,1.37600,1.37760,1.3776,-0.0020283975659229903,0.004005047073828531
2011-03-02,1.37760,1.38900,1.37410,1.38660,1.3866,0.006533101045296252,0.0043635874975267745
2011-03-03,1.38600,1.39720,1.38300,1.39660,1.3966,0.007211885186787725,0.004406712839690914
2011-03-04,1.39680,1.40060,1.39400,1.39860,1.3986,0.001432049262494628,0.0041479826501705985
2011-03-07,1.39890,1.40360,1.39510,1.39680,1.3968,-0.0012870012870013214,0.004308264251346705
2011-03-08,1.39680,1.39900,1.38600,1.39040,1.3904,-0.004581901489117968,0.004503459117567486
2011-03-09,1.39030,1.39420,1.38550,1.39070,1.3907,0.00021576524741084846,0.004388024081214022
2011-03-10,1.39070,1.39250,1.37720,1.37970,1.3797,-0.00790968576975637,0.005501985995193071
2011-03-11,1.37970,1.39150,1.37500,1.39010,1.3901,0.007537870551569181,0.005703238206285
2011-03-14,1.39690,1.40030,1.39000,1.39900,1.399,0.006402417092295609,0.005547571789648735
2011-03-15,1.39880,1.40130,1.38530,1.39960,1.3996,0.00042887776983557835,0.005525114877547276
2011-03-16,1.39990,1.40010,1.38640,1.39270,1.3927,-0.004929979994284017,0.005841704657225498
2011-03-17,1.39300,1.40520,1.38670,1.40160,1.4016,0.006390464565232845,0.006004041267367645
2011-03-18,1.40180,1.41840,1.39770,1.41800,1.418,0.01170091324200917,0.007160244839490532
2011-03-21,1.41730,1.42400,1.41370,1.42180,1.4218,0.002679830747531753,0.005429070634090911
2011-03-22,1.42170,1.42500,1.41750,1.41950,1.4195,-0.0016176677451118504,0.005622836908414528
2011-03-23,1.41980,1.42150,1.40740,1.40930,1.4093,-0.007185628742514938,0.006528206737518577
2011-03-24,1.40970,1.42200,1.40500,1.41700,1.417,0.005463705385652551,0.006720745401558614
2011-03-25,1.41720,1.41930,1.40510,1.40850,1.4085,-0.005998588567395879,0.006908240268755031
2011-03-28,1.40430,1.41150,1.40180,1.40820,1.4082,-0.00021299254526108147,0.006594080312195951
2011-03-29,1.40820,1.41500,1.40460,1.41090,1.4109,0.0019173412867492523,0.004609452066928343
2011-03-30,1.41090,1.41470,1.40500,1.41260,1.4126,0.0012049046707776068,0.004460085342409938
2011-03-31,1.41240,1.42330,1.41130,1.41690,1.4169,0.003044032280900444,0.004680842828077484
2011-04-01,1.41730,1.42450,1.40600,1.42310,1.4231,0.00437574987649092,0.0037797307659772953
2011-04-04,1.42280,1.42680,1.41900,1.42200,1.422,-0.0007729604384794087,0.003375382748284405
2011-04-05,1.42110,1.42450,1.41510,1.42200,1.422,0.0,0.0018769938631961907
2011-04-06,1.42200,1.43490,1.42140,1.43300,1.433,0.007735583684950864,0.0028926566587641972
2011-04-07,1.43300,1.43360,1.42420,1.43020,1.4302,-0.0019539427773901386,0.0033557676210229743
2011-04-08,1.43040,1.44880,1.42870,1.44790,1.4479,0.012375891483708656,0.005130576849586214
2011-04-11,1.44510,1.44830,1.44180,1.44310,1.4431,-0.0033151460736238203,0.005758344444000803
2011-04-12,1.44340,1.45200,1.43750,1.44770,1.4477,0.0031875822881297644,0.005715836242002993
2011-04-13,1.44750,1.45200,1.44110,1.44400,1.444,-0.00255577813082819,0.005920240551418491
2011-04-14,1.44410,1.45150,1.43630,1.44860,1.4486,0.0031855955678672387,0.005843937667493674
2011-04-15,1.44860,1.45030,1.43890,1.44290,1.4429,-0.003934833632472712,0.005821163111456866
2011-04-18,1.44160,1.44210,1.41550,1.42250,1.4225,-0.014138193915032238,0.008190540993618869
2011-04-19,1.42300,1.43530,1.42030,1.43350,1.4335,0.007732864674868223,0.007061316958883181
2011-04-20,1.43320,1.45470,1.43250,1.45210,1.4521,0.012975235437739707,0.008797900357678664
2011-04-21,1.45180,1.46500,1.45020,1.45530,1.4553,0.002203704978996024,0.008763460993669694
2011-04-22,1.45530,1.45890,1.45310,1.45590,1.4559,0.00041228612657184804,0.008646111978681068
2011-04-25,1.45630,1.46270,1.45220,1.45790,1.4579,0.001373720722577021,0.008603963200831484
2011-04-26,1.45790,1.46570,1.44910,1.46450,1.4645,0.00452705946909937,0.008395779932640766
2011-04-27,1.46440,1.47950,1.46300,1.47710,1.4771,0.00860361898258799,0.004567202821773926
2011-04-28,1.47710,1.48820,1.47680,1.48240,1.4824,0.003588111840769015,0.004482862369028218
2011-04-29,1.48230,1.48800,1.47970,1.48090,1.4809,-0.00101187263896374,0.003159797065501941
2011-05-02,1.48260,1.49010,1.47620,1.48220,1.4822,0.000877844553987428,0.003241154482687158
2011-05-03,1.48220,1.48900,1.47500,1.48210,1.4821,-6.746727837003696e-05,0.003300260374123828
2011-05-04,1.48200,1.49400,1.47720,1.48270,1.4827,0.00040483098306443033,0.0033775157492298073
2011-05-05,1.48270,1.49000,1.45070,1.45410,1.4541,-0.01928913468672011,0.008700006904545046
2011-05-06,1.45410,1.45880,1.43060,1.43210,1.4321,-0.015129633450244206,0.00896111346737907
2011-05-09,1.43620,1.44420,1.42520,1.43520,1.4352,0.0021646533063335305,0.008764272519502604
2011-05-10,1.43550,1.44140,1.42670,1.44090,1.4409,0.003971571906354443,0.009288987565613279
2011-05-11,1.44090,1.44230,1.41680,1.41990,1.4199,-0.01457422444305656,0.009795753388969375
2011-05-12,1.42010,1.42770,1.41200,1.42410,1.4241,0.002957954785548278,0.010164743766568179
2011-05-13,1.42410,1.43390,1.40640,1.41100,1.411,-0.009198792219647367,0.009855988851104041
2011-05-16,1.40760,1.42460,1.40450,1.41600,1.416,0.003543586109142405,0.008842586814542919
2011-05-17,1.41600,1.42400,1.41190,1.42360,1.4236,0.005367231638418124,0.0077765214489124825
2011-05-18,1.42370,1.42880,1.41920,1.42500,1.425,0.0009834223096376604,0.007713420188044591
2011-05-19,1.42510,1.43250,1.42040,1.43080,1.4308,0.004070175438596557,0.007724079654318133
2011-05-20,1.43130,1.43450,1.41290,1.41560,1.4156,-0.010623427453173129,0.006632254611556409
2011-05-23,1.41330,1.41440,1.39660,1.40440,1.4044,-0.00791183950268426,0.006974760016033248
2011-05-24,1.40470,1.41340,1.39980,1.41020,1.4102,0.004129877527769832,0.006472765371942048
2011-05-25,1.41020,1.41180,1.40100,1.40800,1.408,-0.0015600624024960652,0.006283482145767556
2011-05-26,1.40830,1.42060,1.40650,1.41330,1.4133,0.0037642045454546746,0.006046326270948721
2011-05-27,1.41340,1.43240,1.41220,1.43100,1.431,0.012523880280195243,0.007955821334604948
2011-05-30,1.43080,1.43120,1.42550,1.42860,1.4286,-0.0016771488469601303,0.007837002379374769
2011-05-31,1.42850,1.44240,1.42840,1.43940,1.4394,0.007559848803023961,0.006740544916349269
2011-06-01,1.44120,1.44600,1.43050,1.43300,1.433,-0.00444629706822286,0.0059358127065498876
2011-06-02,1.43280,1.45130,1.43220,1.44910,1.4491,0.011235170969992936,0.006735046477247228
2011-06-03,1.44900,1.46420,1.44490,1.46360,1.4636,0.010006210751500877,0.006585315286937774
2011-06-06,1.46300,1.46600,1.45550,1.45780,1.4578,-0.003962831374692555,0.007519190828359395
2011-06-07,1.45780,1.46960,1.45600,1.46860,1.4686,0.007408423652078389,0.0068213595480388824
2011-06-08,1.46880,1.46930,1.45620,1.45780,1.4578,-0.007353942530300861,0.00783390264624241
2011-06-09,1.45790,1.46520,1.44760,1.45130,1.4513,-0.004458773494306456,0.00796372573413084
2011-06-10,1.45110,1.45500,1.43210,1.43460,1.4346,-0.011506924826018006,0.009156468195579932
2011-06-13,1.43310,1.44300,1.43190,1.44150,1.4415,0.004809703053115788,0.008129798688481694
2011-06-14,1.44170,1.44970,1.43760,1.44420,1.4442,0.0018730489073881529,0.0068159392206352115
2011-06-15,1.44420,1.44510,1.41530,1.41640,1.4164,-0.01924941143885872,0.009509477299318152
2011-06-16,1.41670,1.42200,1.40700,1.42120,1.4212,0.003388873199660969,0.008795522929234186
2011-06-17,1.42150,1.43390,1.41250,1.43000,1.43,0.006191950464396134,0.009556737804911175
2011-06-20,1.42760,1.43270,1.41890,1.43080,1.4308,0.0005594405594406826,0.009591615137908996
2011-06-21,1.43080,1.44330,1.43000,1.44010,1.4401,0.006499860218059705,0.009011074851387052
2011-06-22,1.43870,1.44420,1.43290,1.43360,1.4336,-0.004513575446149498,0.008970963945434693
2011-06-23,1.43340,1.43370,1.41240,1.42620,1.4262,-0.005161830357142905,0.009022042162150105
2011-06-24,1.42650,1.43060,1.41400,1.41860,1.4186,-0.005328845884167599,0.005282313666324382
2011-06-27,1.41860,1.42930,1.41000,1.42860,1.4286,0.0070492034400113646,0.00580228433802991
2011-06-28,1.42850,1.43960,1.42350,1.43670,1.4367,0.005669886602267971,0.00572359788415579
2011-06-29,1.43670,1.44480,1.43280,1.44320,1.4432,0.004524256977796348,0.0059028173411167836
2011-06-30,1.44330,1.45370,1.44250,1.44910,1.4491,0.00408813747228387,0.005608252577237568
2011-07-01,1.44730,1.45510,1.44360,1.45230,1.4523,0.002208267200331182,0.00507629632192433
2011-07-04,1.45370,1.45770,1.44940,1.45400,1.454,0.0011705570474420668,0.0040825009505486305
2011-07-05,1.45390,1.45530,1.43970,1.44210,1.4421,-0.00818431911966988,0.005053627468841608
2011-07-06,1.44230,1.44660,1.42860,1.43160,1.4316,-0.007281048470979767,0.005699181598879644
2011-07-07,1.43150,1.43740,1.42190,1.43590,1.4359,0.0030036322995250497,0.005360586779927949
2011-07-08,1.43580,1.43690,1.42050,1.42640,1.4264,-0.006616059614179326,0.0054235833133450245
2011-07-11,1.42210,1.42270,1.39850,1.40450,1.4045,-0.01535333707234987,0.006794765178577007
2011-07-12,1.40430,1.40610,1.38370,1.39670,1.3967,-0.005553577785688879,0.00613063901857967
2011-07-13,1.39660,1.42410,1.39490,1.42330,1.4233,0.01904489153003497,0.011101249555507129
2011-07-14,1.42260,1.42820,1.41140,1.41460,1.4146,-0.0061125553291645485,0.010966528548179078
2011-07-15,1.41430,1.41990,1.40910,1.41490,1.4149,0.00021207408454682053,0.010808895141764325
2011-07-18,1.41270,1.41340,1.40130,1.41030,1.4103,-0.003251113152872964,0.010619357948858078
2011-07-19,1.41030,1.42170,1.40670,1.41530,1.4153,0.0035453449620648225,0.010660321472788965
2011-07-20,1.41530,1.42390,1.41310,1.42200,1.422,0.004733978661767724,0.00869635539354836
2011-07-21,1.42200,1.44380,1.41380,1.44180,1.4418,0.013924050632911467,0.009058828539534962
2011-07-22,1.44210,1.44370,1.43230,1.43540,1.4354,-0.004438895824663613,0.006903424946226581
2011-07-25,1.43990,1.44060,1.43230,1.43770,1.4377,0.001602340810923808,0.0061054622332328366
2011-07-26,1.43770,1.45250,1.43560,1.45110,1.4511,0.00932044237323515,0.006533792292875745
2011-07-27,1.45100,1.45360,1.43380,1.43680,1.4368,-0.009854593067328166,0.008004655893702759
2011-07-28,1.43660,1.44000,1.42520,1.43270,1.4327,-0.002853563474387477,0.008252292842096338
2011-07-29,1.43260,1.44130,1.42280,1.43980,1.4398,0.004955678090318827,0.008265950287122521
2011-08-01,1.43580,1.44530,1.41830,1.42530,1.4253,-0.010070843172662824,0.007325860902249894
2011-08-02,1.42550,1.42830,1.41500,1.41890,1.4189,-0.004490282747491747,0.00732918149375274
2011-08-03,1.41850,1.43710,1.41420,1.43590,1.4359,0.011981112129114013,0.008959822067601346
2011-08-04,1.43630,1.43680,1.40880,1.40910,1.4091,-0.01866425238526359,0.01019137359976445
2011-08-05,1.40890,1.42970,1.40540,1.42780,1.4278,0.013270882123341154,0.011671755258869442
2011-08-08,1.43680,1.44010,1.41280,1.41650,1.4165,-0.007914273707802066,0.011970269248064302
2011-08-09,1.41660,1.43970,1.41500,1.43910,1.4391,0.01595481821390754,0.013581810795101096
2011-08-10,1.43910,1.44010,1.41590,1.41620,1.4162,-0.015912723229796533,0.01445581265573582
2011-08-11,1.41530,1.42940,1.41010,1.42370,1.4237,0.0052958621663607985,0.014515346798509134
2011-08-12,1.42360,1.42910,1.41480,1.42450,1.4245,0.0005619161340171264,0.013634514740113795
2011-08-15,1.42640,1.44770,1.42620,1.44480,1.4448,0.014250614250614246,0.012145097600967082
2011-08-16,1.44420,1.44670,1.43530,1.43990,1.4399,-0.0033914728682171713,0.011562692009573106
2011-08-17,1.43990,1.45170,1.43240,1.44240,1.4424,0.0017362316827556068,0.010838678824101462
2011-08-18,1.44230,1.44520,1.42690,1.43220,1.4322,-0.007071547420965052,0.009541549826390711
2011-08-19,1.43240,1.44530,1.42570,1.43930,1.4393,0.004957408183214662,0.006860558323753848
2011-08-22,1.43740,1.44340,1.43450,1.43550,1.4355,-0.0026401723059821247,0.006944762845975988
2011-08-23,1.43550,1.45000,1.43520,1.44340,1.4434,0.0055033089515847955,0.007118020607231911
2011-08-24,1.44340,1.44810,1.43780,1.44070,1.4407,-0.0018705833448801057,0.00463238114357849
2011-08-25,1.44090,1.44740,1.43270,1.43720,1.4372,-0.002429374609564827,0.004542109982620282
2011-08-26,1.43740,1.45010,1.43280,1.44980,1.4498,0.008767047035903142,0.005689388672192007
2011-08-29,1.44840,1.45480,1.44060,1.45130,1.4513,0.001034625465581529,0.004542588566982762
2011-08-30,1.45130,1.45330,1.43830,1.44370,1.4437,-0.005236684351960341,0.005010229046605723
2011-08-31,1.44380,1.44680,1.43590,1.43790,1.4379,-0.004017455149961879,0.005175966621771213
2011-09-01,1.43630,1.44010,1.42250,1.42600,1.426,-0.008275957994297256,0.005457684790127221
2011-09-02,1.42590,1.42880,1.41830,1.42070,1.4207,-0.0037166900420756432,0.005510615362811786
2011-09-05,1.41620,1.41730,1.40590,1.40940,1.4094,-0.007953825578939977,0.005962425918054662
2011-09-06,1.40930,1.42750,1.39730,1.40020,1.4002,-0.006527600397332245,0.003184915998785587
2011-09-07,1.39940,1.41490,1.39920,1.40940,1.4094,0.006570489930010082,0.005057322367370099
2011-09-08,1.40940,1.40960,1.38710,1.38840,1.3884,-0.01489995742869299,0.006509000255390376
