DATE,1. open,2. high,3. low,4. close,close_FX_EURUSD_daily_volatility,returns,volatility
2021-08-16,1.17938,1.18010,1.17660,1.17740,1.1774,-0.001661918328584977,0.00353023093127125
2021-08-17,1.17760,1.17848,1.17054,1.17097,1.17097,-0.005461185663325874,0.0033720294590218456
2021-08-18,1.17095,1.17427,1.16920,1.17093,1.17093,-3.415971374165494e-05,0.0033229802101397087
2021-08-19,1.17094,1.17156,1.16640,1.16766,1.16766,-0.0027926519945684625,0.0034303881631860098
2021-08-20,1.16771,1.17045,1.16620,1.16949,1.16949,0.001567237038178959,0.0034118811282686174
2021-08-23,1.16950,1.17503,1.16912,1.17460,1.1746,0.004369425989106501,0.0038764378602060647
2021-08-24,1.17457,1.17652,1.17250,1.17550,1.1755,0.0007662182870764589,0.0031889293725142556
2021-08-25,1.17558,1.17745,1.17240,1.17686,1.17686,0.001156954487452122,0.0031904070156085406
2021-08-26,1.17696,1.17790,1.17440,1.17540,1.1754,-0.0012405893649202193,0.002264149287737536
2021-08-27,1.17552,1.18023,1.17330,1.17924,1.17924,0.003266972945380253,0.0024595542770131425
2021-08-30,1.17949,1.18099,1.17810,1.17977,1.17977,0.00044944201350016755,0.0018541430870648707
2021-08-31,1.17983,1.18451,1.17930,1.18080,1.1808,0.0008730515269925743,0.0018670023412045436
2021-09-01,1.18088,1.18573,1.17920,1.18372,1.18372,0.0024728997289973353,0.0014518999447505824
2021-09-02,1.18383,1.18761,1.18320,1.18725,1.18725,0.0029821241509815355,0.0015994343153720796
2021-09-03,1.18732,1.19090,1.18640,1.18832,1.18832,0.0009012423668142144,0.001609411889937781
2021-09-06,1.18774,1.18864,1.18540,1.18703,1.18703,-0.001085566177460584,0.001567765664333369
2021-09-07,1.18696,1.18854,1.18360,1.18450,1.1845,-0.0021313698895562005,0.00181024687039464
2021-09-08,1.18443,1.18512,1.18000,1.18154,1.18154,-0.0024989447024061917,0.0021687729776159806
2021-09-09,1.18160,1.18414,1.18030,1.18243,1.18243,0.0007532542275336951,0.00216319138284954
2021-09-10,1.18243,1.18512,1.18080,1.18115,1.18115,-0.0010825165126054914,0.0019469138497842358
2021-09-13,1.18134,1.18171,1.17680,1.18110,1.1811,-4.233162595768114e-05,0.0013339634231675146
2021-09-14,1.18085,1.18460,1.17980,1.18031,1.18031,-0.0006688680044026896,0.00112791546841622
2021-09-15,1.18040,1.18320,1.17970,1.18149,1.18149,0.0009997373571348778,0.0013452635119688304
2021-09-16,1.18154,1.18207,1.17490,1.17666,1.17666,-0.004088058299266062,0.0018197791597921195
2021-09-17,1.17671,1.17889,1.17211,1.17240,1.1724,-0.003620417112844776,0.0020177933523804433
2021-09-20,1.17255,1.17365,1.16980,1.17273,1.17273,0.0002814738996927968,0.0019521112687464006
2021-09-21,1.17248,1.17487,1.17130,1.17255,1.17255,-0.00015348801514425414,0.0019906028342002364
2021-09-22,1.17249,1.17557,1.16830,1.16930,1.1693,-0.002771736812929082,0.0020291628649937513
2021-09-23,1.16930,1.17502,1.16820,1.17380,1.1738,0.003848456341400741,0.0028602818890177267
2021-09-24,1.17384,1.17476,1.16990,1.17180,1.1718,-0.001703867779860313,0.00275968345391544
2021-09-27,1.17165,1.17252,1.16830,1.16961,1.16961,-0.0018689196108550021,0.002482479039823102
2021-09-28,1.16954,1.17033,1.16660,1.16812,1.16812,-0.0012739289164763745,0.002187843542491339
2021-09-29,1.16827,1.16902,1.15870,1.15960,1.1596,-0.007293771187891762,0.003310575403441034
2021-09-30,1.15966,1.16098,1.15610,1.15800,1.158,-0.0013797861331493744,0.00325306723622241
2021-10-01,1.15802,1.16074,1.15610,1.15940,1.1594,0.0012089810017272828,0.0033951609891840775
2021-10-04,1.15937,1.16402,1.15860,1.16180,1.1618,0.0020700362256338423,0.002996808872826321
2021-10-05,1.16170,1.16220,1.15790,1.15960,1.1596,-0.001893613358581514,0.003000206488943378
2021-10-06,1.15948,1.16006,1.15270,1.15540,1.1554,-0.003621938599517094,0.0031083088469445646
2021-10-07,1.15533,1.15721,1.15460,1.15544,1.15544,3.462004500609517e-05,0.003179581900200601
2021-10-08,1.15547,1.15861,1.15390,1.15670,1.1567,0.0010904936647511132,0.0020272515457516287
2021-10-11,1.15693,1.15868,1.15470,1.15540,1.1554,-0.0011238869196853463,0.0020079256447877404
2021-10-12,1.15539,1.15703,1.15230,1.15300,1.153,-0.0020772027003634896,0.0019749371912221128
2021-10-13,1.15302,1.15985,1.15270,1.15974,1.15974,0.0058456201214223125,0.003087833570526388
2021-10-14,1.15974,1.16245,1.15820,1.15980,1.1598,5.173573387140529e-05,0.003001526718428509
2021-10-15,1.15973,1.16190,1.15860,1.16000,1.16,0.00017244352474565794,0.002539465001479989
2021-10-18,1.15987,1.16224,1.15700,1.16089,1.16089,0.0007672413793105015,0.002528770808426877
2021-10-19,1.16092,1.16694,1.16070,1.16286,1.16286,0.0016969738734935458,0.0025556176879854117
2021-10-20,1.16296,1.16586,1.16150,1.16480,1.1648,0.0016683005692861297,0.0024268979078457885
2021-10-21,1.16484,1.16674,1.16180,1.16250,1.1625,-0.001974587912087933,0.0024042846004119966
2021-10-22,1.16256,1.16558,1.16190,1.16470,1.1647,0.0018924731182794474,0.0013634625520628934
2021-10-25,1.16368,1.16652,1.15890,1.16099,1.16099,-0.0031853696230790263,0.0019897491421334286
2021-10-26,1.16105,1.16258,1.15830,1.15920,1.1592,-0.001541787612296397,0.0020892709506173538
2021-10-27,1.15923,1.16262,1.15830,1.16017,1.16017,0.0008367839889578121,0.002094223107430317
2021-10-28,1.16008,1.16922,1.15800,1.16810,1.1681,0.006835205185447002,0.0033485004170944604
2021-10-29,1.16808,1.16902,1.15330,1.15610,1.1561,-0.010273093057101335,0.00524588741728839
2021-11-01,1.15631,1.16092,1.15440,1.16040,1.1604,0.0037194014358621352,0.005514751639342643
2021-11-02,1.16032,1.16134,1.15730,1.15783,1.15783,-0.002214753533264502,0.005467700961869131
2021-11-03,1.15781,1.16164,1.15600,1.16130,1.1613,0.0029969857405665046,0.005523229822354802
2021-11-04,1.16122,1.16164,1.15260,1.15526,1.15526,-0.005201067768879741,0.0058619190040307785
2021-11-05,1.15539,1.15732,1.15120,1.15660,1.1566,0.0011599120544294461,0.005875195774038626
2021-11-08,1.15573,1.15950,1.15490,1.15863,1.15863,0.0017551443887255935,0.0050901831631195065
2021-11-09,1.15840,1.16089,1.15680,1.15924,1.15924,0.00052648386456422,0.0031198573423507217
2021-11-10,1.15921,1.15953,1.14740,1.14781,1.14781,-0.009859908215727575,0.004584052275943699
2021-11-11,1.14780,1.14877,1.14410,1.14499,1.14499,-0.002456852614979854,0.004590827957820505
2021-11-12,1.14495,1.14622,1.14310,1.14447,1.14447,-0.0004541524380123896,0.004184344432303109
2021-11-15,1.14452,1.14640,1.13550,1.13672,1.13672,-0.006771693447622185,0.00441558242282629
2021-11-16,1.13674,1.13860,1.13070,1.13199,1.13199,-0.0041610950805826,0.004171940796023026
2021-11-17,1.13196,1.13323,1.12620,1.13180,1.1318,-0.00016784600570685093,0.003853138757845411
2021-11-18,1.13192,1.13741,1.13120,1.13710,1.1371,0.0046828061494963436,0.004760715005631095
2021-11-19,1.13720,1.13730,1.12480,1.12794,1.12794,-0.00805557998417028,0.004341431455707025
2021-11-22,1.12901,1.12930,1.12290,1.12340,1.1234,-0.004025036792737247,0.004380116291893337
2021-11-23,1.12346,1.12751,1.12250,1.12477,1.12477,0.0012195121951219523,0.004565381397755832
2021-11-24,1.12477,1.12553,1.11850,1.11977,1.11977,-0.004445353272224617,0.004275379501785255
2021-11-25,1.11972,1.12300,1.11951,1.12065,1.12065,0.0007858756708967185,0.004293683932788952
2021-11-26,1.12056,1.13308,1.12039,1.13155,1.13155,0.009726498014545282,0.00604829086647528
2021-11-29,1.13018,1.13156,1.12570,1.12906,1.12906,-0.002200521408687317,0.005706971016933455
2021-11-30,1.12902,1.13830,1.12340,1.13368,1.13368,0.004091899456184933,0.005007734655559067
2021-12-01,1.13350,1.13598,1.13010,1.13190,1.1319,-0.0015701079669748763,0.004694918073711675
2021-12-02,1.13187,1.13477,1.12940,1.13005,1.13005,-0.0016344200017668342,0.004804122605903888
2021-12-03,1.12998,1.13335,1.12650,1.13131,1.13131,0.0011149949117295055,0.004242453978354421
2021-12-06,1.13020,1.13151,1.12640,1.12850,1.1285,-0.002483846160645564,0.0045027897998191945
2021-12-07,1.12832,1.12985,1.12250,1.12672,1.12672,-0.0015773150199380748,0.0023815768381695813
2021-12-08,1.12672,1.13548,1.12630,1.13410,1.1341,0.006549985799488844,0.0034593257672513836
2021-12-09,1.13412,1.13460,1.12770,1.12923,1.12923,-0.004294153954677804,0.003516914648142762
2021-12-10,1.12922,1.13241,1.12630,1.13140,1.1314,0.00192166343437572,0.003595914523648603
2021-12-13,1.13110,1.13193,1.12580,1.12837,1.12837,-0.002678097931765877,0.0036925302769602914
2021-12-14,1.12827,1.13240,1.12520,1.12579,1.12579,-0.0022864840433546307,0.0037133669607387985
2021-12-15,1.12583,1.12993,1.12200,1.12892,1.12892,0.0027802698549461713,0.003821609539851452
2021-12-16,1.12885,1.13605,1.12790,1.13302,1.13302,0.0036317896750877043,0.003954635074013376
2021-12-17,1.13291,1.13490,1.12335,1.12370,1.1237,-0.00822580360452596,0.00430414366278958
2021-12-20,1.12395,1.13040,1.12330,1.12801,1.12801,0.0038355432944736645,0.00445793463443947
2021-12-21,1.12781,1.13028,1.12590,1.12801,1.12801,0.0,0.0043676483605118695
2021-12-22,1.12840,1.13424,1.12620,1.13258,1.13258,0.004051382523204472,0.004525636303695881
2021-12-23,1.13253,1.13422,1.12880,1.13284,1.13284,0.00022956435748477944,0.004360552145838537
2021-12-24,1.13265,1.13435,1.13016,1.13181,1.13181,-0.0009092193072279819,0.004318229306025002
2021-12-27,1.13156,1.13347,1.13010,1.13270,1.1327,0.0007863510659917861,0.004088173267802595
2021-12-28,1.13254,1.13333,1.12880,1.13085,1.13085,-0.001633265648450677,0.002217777235879515
2021-12-29,1.13086,1.13691,1.12720,1.13459,1.13459,0.003307246761285798,0.0021078376361360947
2021-12-30,1.13457,1.13600,1.12970,1.13250,1.1325,-0.001842075110832897,0.002332231546976682
2021-12-31,1.13205,1.13865,1.13010,1.13659,1.13659,0.0036114790286974063,0.0022263103781435685
2022-01-03,1.13707,1.13790,1.12780,1.12965,1.12965,-0.006105983688049266,0.003358102642901919
2022-01-04,1.12955,1.13226,1.12710,1.12860,1.1286,-0.0009294914354003314,0.0033586257732069256
2022-01-05,1.12858,1.13465,1.12750,1.13116,1.13116,0.002268297005139086,0.0034900638690639474
2022-01-06,1.13130,1.13320,1.12830,1.12925,1.12925,-0.0016885321263127029,0.003493935682763396
2022-01-07,1.12946,1.13649,1.12880,1.13593,1.13593,0.005915430595528015,0.004028147276095416
2022-01-10,1.13524,1.13603,1.12830,1.13250,1.1325,-0.0030195522611429215,0.004149211127323517
2022-01-11,1.13231,1.13754,1.13110,1.13660,1.1366,0.0036203090507727076,0.004150490599232817
2022-01-12,1.13661,1.14528,1.13530,1.14408,1.14408,0.006581031145521665,0.003789740780911952
2022-01-13,1.14403,1.14817,1.14330,1.14547,1.14547,0.0012149500034963623,0.0036128856457971086
2022-01-14,1.14538,1.14830,1.13970,1.14091,1.14091,-0.003980898670414623,0.004282336474476572
2022-01-17,1.14128,1.14345,1.13900,1.14060,1.1406,-0.0002717129309061095,0.004152664316080834
2022-01-18,1.14047,1.14215,1.13130,1.13230,1.1323,-0.007276871821848108,0.004734318678815456
2022-01-19,1.13241,1.13571,1.13170,1.13424,1.13424,0.0017133268568398918,0.004642856004398736
2022-01-20,1.13415,1.13691,1.13000,1.13114,1.13114,-0.0027331076315417757,0.004487724273950629
2022-01-21,1.13096,1.13599,1.12980,1.13403,1.13403,0.002554944569195694,0.003565398759167241
2022-01-24,1.13409,1.13450,1.12890,1.13270,1.1327,-0.0011728084794935256,0.003400192863787249
2022-01-25,1.13246,1.13290,1.12610,1.13012,1.13012,-0.002277743444866309,0.0032590422846685654
2022-01-26,1.12988,1.13107,1.12340,1.12408,1.12408,-0.005344565178919125,0.003531417895613995
2022-01-27,1.12410,1.12434,1.11300,1.11424,1.11424,-0.008753825350508948,0.003916973625451971
2022-01-28,1.11432,1.11736,1.11200,1.11456,1.11456,0.00028719126938558937,0.003705568806113209
2022-01-31,1.11415,1.12479,1.11370,1.12334,1.12334,0.007877548090726494,0.0053814609685205374
2022-02-01,1.12346,1.12788,1.12190,1.12704,1.12704,0.0032937489985223056,0.005468780564962882
2022-02-02,1.12710,1.13302,1.12640,1.13022,1.13022,0.0028215502555366534,0.005637707307085061
2022-02-03,1.13011,1.14515,1.12660,1.14400,1.144,0.012192316540142523,0.007221738218569115
2022-02-04,1.14370,1.14839,1.14090,1.14480,1.1448,0.0006993006993007977,0.006560738477248847
2022-02-07,1.14628,1.14652,1.14120,1.14412,1.14412,-0.0005939902166317568,0.004646365414953033
2022-02-08,1.14421,1.14488,1.13940,1.14153,1.14153,-0.0022637485578436145,0.005050009887871225
2022-02-09,1.14145,1.14479,1.14010,1.14230,1.1423,0.0006745333017967869,0.004716107439097455
2022-02-10,1.14211,1.14949,1.13730,1.14270,1.1427,0.0003501707082202987,0.004754562072746858
2022-02-11,1.14276,1.14304,1.13280,1.13457,1.13457,-0.007114728275137816,0.00582514608014306
2022-02-14,1.13369,1.13691,1.12780,1.13052,1.13052,-0.003569634310796266,0.002885399414828256
2022-02-15,1.13047,1.13684,1.12955,1.13580,1.1358,0.004670417153168405,0.00370659317826491
2022-02-16,1.13569,1.13959,1.13420,1.13721,1.13721,0.0012414157422082628,0.0038134632416566157
2022-02-17,1.13719,1.13863,1.13210,1.13592,1.13592,-0.0011343551322974266,0.0037677321812842014
2022-02-18,1.13592,1.13771,1.13120,1.13203,1.13203,-0.003424536939221068,0.0038368633912227025
2022-02-21,1.13178,1.13907,1.13050,1.13102,1.13102,-0.000892202503467332,0.003776992021019448
2022-02-22,1.13090,1.13669,1.12860,1.13230,1.1323,0.0011317218086330794,0.0029048457571831223
2022-02-23,1.13238,1.13593,1.12990,1.13044,1.13044,-0.0016426742029499453,0.002618618023965945
2022-02-24,1.13027,1.13110,1.11040,1.11914,1.11914,-0.00999610771027204,0.0038364990930668808
2022-02-25,1.11916,1.12743,1.11640,1.12657,1.12657,0.006639026395267811,0.004989683700782704
2022-02-28,1.11250,1.12465,1.11227,1.12175,1.12175,-0.004278473596847077,0.005109084532541959
2022-03-01,1.12176,1.12331,1.10880,1.11239,1.11239,-0.008344105192779172,0.005679457573032776
2022-03-02,1.11234,1.11440,1.10550,1.11186,1.11186,-0.0004764516042035094,0.005701002143521532
2022-03-03,1.11186,1.11224,1.10320,1.10659,1.10659,-0.004739805371179906,0.005519736462653654
2022-03-04,1.10660,1.10680,1.08840,1.09241,1.09241,-0.012814140738665492,0.006501059611825947
2022-03-07,1.09236,1.09325,1.08040,1.08549,1.08549,-0.006334617954797173,0.006157000567495195
2022-03-08,1.08537,1.09583,1.08470,1.08993,1.08993,0.004090318657933301,0.00543258823393068
2022-03-09,1.08995,1.10953,1.08880,1.10750,1.1075,0.016120301303753415,0.009582320403944406
2022-03-10,1.10738,1.11212,1.09740,1.09849,1.09849,-0.008135440180586873,0.009558812723203825
2022-03-11,1.09840,1.10435,1.09000,1.09099,1.09099,-0.006827554188021834,0.009717256052419085
2022-03-14,1.09172,1.09940,1.08990,1.09420,1.0942,0.0029422817807680524,0.009876113285778365
2022-03-15,1.09427,1.10199,1.09240,1.09490,1.0949,0.0006397367940047527,0.008541077858149415
2022-03-16,1.09486,1.10468,1.09476,1.10309,1.10309,0.007480135172161839,0.008330797677643232
2022-03-17,1.10311,1.11375,1.10060,1.10888,1.10888,0.00524889174954013,0.008382945624321635
2022-03-18,1.10906,1.11186,1.10010,1.10500,1.105,-0.003499026044297082,0.006013217140326866
2022-03-21,1.10504,1.10703,1.10090,1.10180,1.1018,-0.002895927601810011,0.005138935113478521
2022-03-22,1.10183,1.10458,1.09590,1.10280,1.1028,0.0009076057360684064,0.00402671989738629
2022-03-23,1.10285,1.10437,1.09620,1.10050,1.1005,-0.002085600290170464,0.004181642901527649
2022-03-24,1.10063,1.10139,1.09640,1.09964,1.09964,-0.0007814629713767118,0.00422656545229491
2022-03-25,1.09961,1.10379,1.09788,1.09820,1.0982,-0.0013095194791021836,0.002969141129283185
2022-03-28,1.09836,1.09995,1.09430,1.09841,1.09841,0.00019122199963583775,0.0015992842745119664
2022-03-29,1.09843,1.11372,1.09680,1.10861,1.10861,0.009286149980426206,0.004094448577611606
2022-03-30,1.10860,1.11711,1.10842,1.11570,1.1157,0.006395396036477985,0.00432002296412946
2022-03-31,1.11563,1.11849,1.10590,1.10660,1.1066,-0.008156314421439381,0.005752982689827376
2022-04-01,1.10658,1.10761,1.10260,1.10470,1.1047,-0.0017169709018615142,0.005726937492711717
2022-04-04,1.10380,1.10544,1.09590,1.09723,1.09723,-0.006762016837150386,0.006370113303826859
2022-04-05,1.09725,1.09887,1.08980,1.09060,1.0906,-0.006042488812737501,0.006736279360986048
2022-04-06,1.09060,1.09381,1.08730,1.08961,1.08961,-0.0009077571978727272,0.006717426861309827
2022-04-07,1.08971,1.09385,1.08630,1.08780,1.0878,-0.001661144813281723,0.004923196287097866
2022-04-08,1.08787,1.08918,1.08350,1.08750,1.0875,-0.0002757859900718307,0.0032226483724900733
2022-04-11,1.09083,1.09333,1.08710,1.08823,1.08823,0.0006712643678161712,0.0028716288042378614
2022-04-12,1.08828,1.09038,1.08190,1.08270,1.0827,-0.0050816463431444525,0.003018994174918096
2022-04-13,1.08273,1.08942,1.08070,1.08889,1.08889,0.005717188510205862,0.0038927767504643336
2022-04-14,1.08888,1.09233,1.07560,1.08270,1.0827,-0.005684688076848854,0.0038184402510366084
2022-04-15,1.08256,1.08290,1.07950,1.08050,1.0805,-0.0020319571441765882,0.003835955045806252
2022-04-18,1.08069,1.08216,1.07680,1.07780,1.0778,-0.0024988431281813828,0.003865965545154486
2022-04-19,1.07755,1.08145,1.07600,1.07880,1.0788,0.0009278159213210735,0.003945680829639532
2022-04-20,1.07890,1.08671,1.07820,1.08506,1.08506,0.0058027437893954925,0.004735872669041863
2022-04-21,1.08500,1.09364,1.08220,1.08346,1.08346,-0.0014745728346817755,0.004320494183052644
2022-04-22,1.08346,1.08516,1.07690,1.07940,1.0794,-0.0037472541672052273,0.003710526597831241
2022-04-25,1.08058,1.08153,1.06950,1.07121,1.07121,-0.007587548638132269,0.004135463551676659
2022-04-26,1.07118,1.07387,1.06340,1.06374,1.06374,-0.00697342257820599,0.004630418816037056
2022-04-27,1.06379,1.06549,1.05130,1.05541,1.05541,-0.007830860924662009,0.00509853422526692
2022-04-28,1.05540,1.05649,1.04690,1.04983,1.04983,-0.005287044845131206,0.004838438731319905
2022-04-29,1.04978,1.05930,1.04890,1.05410,1.0541,0.004067325185982407,0.004271375817020343
2022-05-02,1.05464,1.05684,1.04890,1.05037,1.05037,-0.0035385637036334794,0.004127206810517266
2022-05-03,1.05048,1.05778,1.04910,1.05214,1.05214,0.0016851204813541631,0.004738863175356345
2022-05-04,1.05208,1.06310,1.05040,1.06237,1.06237,0.009723040659988191,0.006517238372803234
2022-05-05,1.06247,1.06418,1.04910,1.05399,1.05399,-0.007888023946459377,0.006660684525605526
2022-05-06,1.05397,1.05988,1.04810,1.05510,1.0551,0.0010531409216405496,0.006023837359162094
2022-05-09,1.05404,1.05924,1.04940,1.05564,1.05564,0.0005117998293999726,0.005560748063662466
2022-05-10,1.05568,1.05854,1.05240,1.05292,1.05292,-0.0025766359743850664,0.005476891004008955
2022-05-11,1.05290,1.05771,1.05000,1.05132,1.05132,-0.0015195836340843316,0.00531942373413313
2022-05-12,1.05140,1.05292,1.03520,1.03775,1.03775,-0.012907582848229016,0.007155948211983984
2022-05-13,1.03788,1.04196,1.03480,1.04120,1.0412,0.0033245001204529334,0.0056721786008706795
2022-05-16,1.03968,1.04430,1.03870,1.04347,1.04347,0.002180176719170257,0.005456374085155144
2022-05-17,1.04350,1.05558,1.04270,1.05492,1.05492,0.01097300353627828,0.007211426931102489
2022-05-18,1.05500,1.05637,1.04580,1.04615,1.04615,-0.00831342661054879,0.007849805785792733
2022-05-19,1.04617,1.06073,1.04580,1.05812,1.05812,0.01144195383071267,0.009140812291432213
2022-05-20,1.05835,1.05993,1.05310,1.05600,1.056,-0.0020035534721958292,0.009162554865452196
2022-05-23,1.05583,1.06973,1.05571,1.06890,1.0689,0.012215909090909083,0.007772444383917064
2022-05-24,1.06871,1.07487,1.06590,1.07320,1.0732,0.004022827205538482,0.007762914637018066
2022-05-25,1.07328,1.07390,1.06400,1.06785,1.06785,-0.004985091315691359,0.0085324416190262
2022-05-26,1.06800,1.07315,1.06610,1.07300,1.073,0.004822774734279056,0.007908832150407002
2022-05-27,1.07292,1.07652,1.06950,1.07317,1.07317,0.00015843429636541728,0.006510505273249925
2022-05-30,1.07326,1.07870,1.07240,1.07770,1.0777,0.004221139241685989,0.005578790476644357
2022-05-31,1.07762,1.07794,1.06770,1.07313,1.07313,-0.004240512201911684,0.00594115321163523
2022-06-01,1.07308,1.07393,1.06250,1.06519,1.06519,-0.007398917186174914,0.005053244418341386
2022-06-02,1.06516,1.07560,1.06430,1.07471,1.07471,0.008937372675297262,0.0060308648235350175
2022-06-03,1.07460,1.07646,1.07020,1.07190,1.0719,-0.002614658838198225,0.005750136043657876
2022-06-06,1.07188,1.07520,1.06820,1.06940,1.0694,-0.0023323071182014266,0.005495372634317521
2022-06-07,1.06948,1.07142,1.06500,1.07048,1.07048,0.0010099121002433709,0.005520890015873403
2022-06-08,1.07050,1.07485,1.06700,1.07159,1.07159,0.0010369180180853643,0.005204009024967932
2022-06-09,1.07158,1.07738,1.06090,1.06171,1.06171,-0.009219944195074659,0.006027760365706687
2022-06-10,1.06182,1.06423,1.05040,1.05150,1.0515,-0.009616561961364067,0.006433382234569723
2022-06-13,1.05142,1.05201,1.03980,1.04075,1.04075,-0.010223490252020961,0.005007580427657785
2022-06-14,1.04084,1.04848,1.03950,1.04117,1.04117,0.0004035551285128669,0.0053235472506779164
2022-06-15,1.04153,1.05078,1.03570,1.04451,1.04451,0.0032079295408051767,0.0060044438761922255
2022-06-16,1.04462,1.06014,1.03790,1.05540,1.0554,0.010425941350489465,0.007898226274094297
2022-06-17,1.05515,1.05608,1.04430,1.04980,1.0498,-0.005306045101383217,0.0078557551872523
2022-06-20,1.04870,1.05458,1.04720,1.05117,1.05117,0.0013050104781862082,0.007441761142127773
2022-06-21,1.05102,1.05825,1.05070,1.05337,1.05337,0.0020929059999810207,0.006549710242893628
2022-06-22,1.05341,1.06059,1.04670,1.05638,1.05638,0.002857495466930038,0.004645254648760906
2022-06-23,1.05636,1.05812,1.04810,1.05208,1.05208,-0.004070504931937502,0.005198951122551737
2022-06-24,1.05205,1.05712,1.05100,1.05540,1.0554,0.0031556535624668314,0.00519612871650407
2022-06-27,1.05525,1.06150,1.05480,1.05830,1.0583,0.0027477733560736795,0.0035443439727140136
2022-06-28,1.05845,1.06063,1.05020,1.05208,1.05208,-0.0058773504677314126,0.0037006959990371654
2022-06-29,1.05217,1.05355,1.04330,1.04390,1.0439,-0.007775074138848592,0.004741260914988687
2022-06-30,1.04407,1.04888,1.03810,1.04771,1.04771,0.003649774882651391,0.004941780717778061
2022-07-01,1.04770,1.04820,1.03650,1.04280,1.0428,-0.004686411316108474,0.004843281932651645
2022-07-04,1.04206,1.04628,1.04150,1.04220,1.0422,-0.0005753739930954849,0.00475393598125127
2022-07-05,1.04207,1.04488,1.02330,1.02646,1.02646,-0.015102667434273687,0.006548217022158769
2022-07-06,1.02654,1.02766,1.01600,1.01821,1.01821,-0.008037332190245938,0.00595257053424442
2022-07-07,1.01823,1.02210,1.01420,1.01603,1.01603,-0.0021410121684132255,0.006077864832819303
2022-07-08,1.01607,1.01912,1.00710,1.01830,1.0183,0.0022341859984449375,0.006468045786982208
2022-07-11,1.01791,1.01834,1.00320,1.00370,1.0037,-0.014337621526072764,0.006712069213427137
2022-07-12,1.00377,1.00738,0.99980,1.00340,1.0034,-0.0002988940918601246,0.007061024360627309
2022-07-13,1.00355,1.01222,0.99960,1.00553,1.00553,0.0021227825393661526,0.007436142019053662
2022-07-14,1.00569,1.00589,0.99500,1.00183,1.00183,-0.0036796515270554053,0.005981156940172534
2022-07-15,1.00186,1.00979,1.00050,1.00843,1.00843,0.006587944062365736,0.006630147345264335
2022-07-18,1.00829,1.02013,1.00770,1.01440,1.0144,0.005920093610860544,0.007151247372372256
2022-07-19,1.01466,1.02692,1.01180,1.02260,1.0226,0.008083596214510935,0.0077967119035466026
2022-07-20,1.02279,1.02731,1.01540,1.01791,1.01791,-0.004586348523371697,0.005072174609760216
2022-07-21,1.01790,1.02781,1.01520,1.02267,1.02267,0.004676248391311422,0.005041338704470074
2022-07-22,1.02268,1.02553,1.01290,1.02100,1.021,-0.001632980335787737,0.0053097094794610005
2022-07-25,1.02174,1.02579,1.01770,1.02200,1.022,0.0009794319294809117,0.004708466864035169
2022-07-26,1.02210,1.02502,1.01060,1.01179,1.01179,-0.009990215264187863,0.006390410197666852
2022-07-27,1.01174,1.02209,1.00950,1.01998,1.01998,0.008094565077733762,0.006741411273323735
2022-07-28,1.02005,1.02344,1.01120,1.01947,1.01947,-0.000500009804113799,0.00592808464963064
2022-07-29,1.01952,1.02544,1.01440,1.02248,1.02248,0.002952514541869844,0.005726996038743851
2022-08-01,1.02182,1.02753,1.02040,1.02587,1.02587,0.0033154682732181584,0.0055891547604800425
2022-08-02,1.02578,1.02939,1.01619,1.01625,1.01625,-0.009377406494000207,0.006723778378789399
2022-08-03,1.01636,1.02105,1.01210,1.01691,1.01691,0.0006494464944648559,0.006711624576357112
2022-08-04,1.01702,1.02539,1.01530,1.02447,1.02447,0.007434286220019404,0.005867136730600065
2022-08-05,1.02457,1.02520,1.01400,1.01810,1.0181,-0.0062178492293576415,0.005799614854968041
2022-08-08,1.01783,1.02220,1.01570,1.01930,1.0193,0.0011786661428150325,0.005822171968365569
2022-08-09,1.01927,1.02475,1.01870,1.02137,1.02137,0.002030805454723561,0.005754049284564458
2022-08-10,1.02125,1.03687,1.02000,1.02976,1.02976,0.008214457052782231,0.0064947648241826
2022-08-11,1.02988,1.03644,1.02740,1.03205,1.03205,0.0022238191423242792,0.0047942034462994275
2022-08-12,1.03227,1.03274,1.02370,1.02580,1.0258,-0.006055908143985156,0.005736675986500243
2022-08-15,1.02587,1.02683,1.01530,1.01599,1.01599,-0.009563267693507571,0.006260288245357417
2022-08-16,1.01595,1.01949,1.01210,1.01673,1.01673,0.0007283536255278111,0.005864809809857741
2022-08-17,1.01678,1.02030,1.01440,1.01760,1.0176,0.0008556843999882879,0.005853621280406309
2022-08-18,1.01756,1.01930,1.00790,1.00866,1.00866,-0.00878537735849072,0.006545933906194039
2022-08-19,1.00881,1.00955,1.00300,1.00340,1.0034,-0.005214839490016332,0.004891133205581354
2022-08-22,1.00385,1.00466,0.99240,0.99424,0.99424,-0.009128961530795343,0.004468329470175828
2022-08-23,0.99420,1.00183,0.98990,0.99680,0.9968,0.002574831026713964,0.005334707040244764
2022-08-24,0.99684,0.99993,0.99080,0.99677,0.99677,-3.0096308186178256e-05,0.004899575996172974
2022-08-25,0.99669,1.00334,0.99470,0.99763,0.99763,0.0008627868013684203,0.004915556693430768
2022-08-26,0.99758,1.00900,0.99450,0.99610,0.9961,-0.0015336347142728135,0.0047064031204064995
2022-08-29,0.99556,1.00292,0.99120,0.99979,0.99979,0.003704447344644146,0.004527808804501372
2022-08-30,0.99993,1.00549,0.99800,1.00155,1.00155,0.0017603696776322675,0.004270616795610525
